 398    0.0819    0.1180   -0.0361   8
 399    0.1034    0.1249   -0.0214   3
 400    0.1470    0.1815   -0.0345   4
 401    0.1187    0.1029    0.0158  10
 402    0.1359    0.1638   -0.0279   6
 403    0.0678    0.1309   -0.0631  10
 404    0.1815    0.1409    0.0407   6
 405    0.0926    0.0984   -0.0058   1
 406    0.0750    0.1324   -0.0574   9
 407    0.1336    0.1151    0.0185   2
 408    0.0787    0.1124   -0.0337   3
 409    0.0953    0.1161   -0.0208  10
 410    0.0634    0.1186   -0.0553   5
 411    0.0510    0.0992   -0.0482   9
 412    0.1686    0.1526    0.0160  10
 413    0.1198    0.0989    0.0209  10
 414    0.1744    0.1337    0.0407  10
 415    0.0461    0.1185   -0.0724   6
 416    0.2808    0.2271    0.0537   4
 417    0.0711    0.2261   -0.1551   6
 418    0.1187    0.1800   -0.0613  10
 419    0.0558    0.1401   -0.0843   1
 420    0.1774    0.2245   -0.0470   1
 421    0.1614    0.2015   -0.0401   8
 422    0.1189    0.1693   -0.0504   5
 423    0.0931    0.1261   -0.0330   2
 424    0.1435    0.1820   -0.0386   3
 425    0.1206    0.0698    0.0509   8
 426    0.1744    0.1944   -0.0200   5
 427    0.0607    0.1069   -0.0462   2
 428    0.3027    0.1291    0.1736   5
 429    0.2091    0.1568    0.0523   6
 430    0.2726    0.1231    0.1495   7
 431    0.2896    0.1285    0.1611   7
 432    0.2143    0.1927    0.0217   3
 433    0.2584    0.1390    0.1194   3
 434    0.3394    0.2185    0.1209   8
 435    0.2401    0.1796    0.0605   9
 436    0.2281    0.1548    0.0733   9
 437    0.1259    0.2244   -0.0985   7
 438    0.1586    0.1682   -0.0096   3
 439    0.0750    0.0761   -0.0011   5
 440    0.1742    0.2132   -0.0390   8
 441    0.0936    0.1064   -0.0127   4
 442    0.0899    0.1366   -0.0466   2
 443    0.0398    0.0589   -0.0191  10
 444    0.1489    0.2228   -0.0738   7
 445    0.1320    0.1227    0.0092   6
 446    0.2074    0.2756   -0.0682   2
 447    0.1804    0.1650    0.0153   9
 448    0.2419    0.1628    0.0790   5
 449    0.2436    0.1563    0.0872   4
 450    0.2878    0.2972   -0.0094   8
 451    0.1872    0.1289    0.0583   6
 452    0.3319    0.3125    0.0194  10
 453    0.1323    0.1564   -0.0241   6
 454    0.2264    0.1565    0.0699   4
 455    0.2155    0.1513    0.0642   9
 456    0.1072    0.1678   -0.0606   7
 457    0.0960    0.1562   -0.0601  10
 458    0.1358    0.1834   -0.0476   4
 459    0.2424    0.1901    0.0523   8
 460    0.2261    0.2322   -0.0061   7
 461    0.2182    0.2153    0.0029   5
 462    0.1552    0.2076   -0.0523   3
 463    0.0636    0.0921   -0.0285   4
 464    0.1995    0.1142    0.0853   7
 465    0.1069    0.1725   -0.0656   3
 466    0.2353    0.2029    0.0323   5
 467    0.0897    0.1452   -0.0555   3
 468    0.1448    0.1316    0.0131   9
 469    0.1281    0.1246    0.0036   8
 470    0.1742    0.1567    0.0175  10
 471    0.0649    0.1025   -0.0375   3
 472    0.1691    0.1254    0.0436  10
 473    0.0662    0.0969   -0.0307   6
 474    0.1224    0.1418   -0.0193   1
 475    0.1599    0.1580    0.0019   1
 476    0.0554    0.0969   -0.0415   7
 477    0.2509    0.2070    0.0440   8
 478    0.0724    0.2110   -0.1386   9
 479    0.1032    0.1516   -0.0484   3
 480    0.1433    0.2195   -0.0762   6
 481    0.0688    0.2028   -0.1340   3
 482    0.0727    0.2001   -0.1274   2
 483    0.4527    0.2652    0.1875   6
 484    0.1413    0.2421   -0.1008  10
 485    0.0526    0.1309   -0.0783   3
 486    0.1700    0.1514    0.0186   1
 487    0.0173    0.1215   -0.1041   3
 488    0.4255    0.1407    0.2848   6
 489    0.3641    0.1412    0.2228   7
 490    0.0605    0.1739   -0.1134   2
 491    0.0562    0.0617   -0.0055   9
 492    0.1212    0.1314   -0.0101   7
 493    0.3152    0.1567    0.1585   9
 494    0.1351    0.2133   -0.0782   1
 495    0.0865    0.2131   -0.1266   9
 496    0.0991    0.2382   -0.1390   1
 497    0.0830    0.1906   -0.1076   8
 498    0.5167    0.3201    0.1966   2
 499    0.0190    0.1522   -0.1333   2
 500    0.1439    0.2474   -0.1035   3
 501    0.3562    0.2614    0.0948   9
 502    0.0338    0.2583   -0.2245   3
 503    0.0468    0.0965   -0.0498   9
 504    0.0914    0.2567   -0.1653   3
 505    0.0086    0.1674   -0.1587   1
 506    0.0077    0.0742   -0.0665   6
 507    0.0369    0.0793   -0.0424   1
 508    0.2384    0.2792   -0.0409   3
 509    0.0632    0.1503   -0.0871   8
