  63    0.2901    0.2719    0.0182   5
  64    0.4124    0.4167   -0.0043   1
  65    0.2500    0.2828   -0.0328   5
  66    0.0571    0.1057   -0.0486   8
  67    0.3506    0.3541   -0.0035   3
  68    0.4331    0.4368   -0.0037  10
  69    0.3361    0.3208    0.0153   7
  70    0.3946    0.2998    0.0948   6
  71    0.1965    0.2308   -0.0343   3
  72    0.3455    0.3078    0.0377   2
  73    0.1997    0.2242   -0.0245   3
  74    0.4442    0.3085    0.1357   4
  75    0.2054    0.2128   -0.0074   2
  76    0.3560    0.3153    0.0407   1
  77    0.0973    0.1590   -0.0617   6
  78    0.4106    0.1940    0.2166   4
  79    0.2407    0.3107   -0.0700   1
  80    0.3346    0.3452   -0.0106   9
  81    0.2697    0.2467    0.0230   7
  82    0.3872    0.3326    0.0546   7
  83    0.3284    0.3522   -0.0238   8
  84    0.1568    0.3599   -0.2031   1
  85    0.4818    0.4137    0.0681   8
  86    0.2088    0.3343   -0.1255   3
  87    0.1314    0.1096    0.0218   1
  88    0.2640    0.2990   -0.0350   1
  89    0.3349    0.3259    0.0090   4
  90    0.3058    0.2147    0.0911   7
  91    0.3394    0.3576   -0.0182   5
  92    0.3527    0.3816   -0.0289   5
  93    0.0798    0.2130   -0.1333   4
  94    0.6347    0.5724    0.0623   5
  95    0.5746    0.5459    0.0287   5
  96    0.2141    0.3222   -0.1081   6
  97    0.1529    0.2031   -0.0502   6
  98    0.4175    0.2131    0.2044   7
  99    0.2539    0.1815    0.0724   3
 100    0.1359    0.1916   -0.0557   7
 101    0.2958    0.3628   -0.0670   1
 102    0.5674    0.4752    0.0922   6
 103    0.3353    0.3860   -0.0507   5
 104    0.4698    0.4270    0.0428   7
 105    0.1133    0.1857   -0.0724   5
 106    0.4241    0.4058    0.0183   4
 107    0.4715    0.4690    0.0025   9
 108    0.0759    0.2246   -0.1488   6
 109    0.2328    0.2443   -0.0115   2
 110    0.3613    0.5231   -0.1618   8
 111    0.1934    0.2521   -0.0587   3
 112    0.3680    0.4163   -0.0483   3
 113    0.3291    0.3567   -0.0276   5
 114    0.4045    0.3461    0.0584   5
 115    0.5395    0.5465   -0.0070   3
 116    0.7199    0.6592    0.0607   9
 117    0.2179    0.2243   -0.0064   9
 118    0.3178    0.3606   -0.0428   5
 119    0.1245    0.2346   -0.1101   3
 120    0.4874    0.4250    0.0624   2
 121    0.0807    0.1073   -0.0266   5
 122    0.4093    0.3988    0.0105   4
 123    0.3550    0.2886    0.0664   8
 124    0.5666    0.5150    0.0516   2
 125    0.1931    0.2261   -0.0330   8
 126    0.3461    0.3702   -0.0241  10
 127    0.4881    0.5117   -0.0236   2
 128    0.2966    0.2972   -0.0006   7
 129    0.3878    0.3212    0.0666  10
 130    0.1263    0.2190   -0.0927  10
 131    0.3744    0.4131   -0.0387   2
 132    0.1673    0.2462   -0.0789   2
 133    0.4006    0.3239    0.0767   7
 134    0.3866    0.4309   -0.0443   2
 135    0.3086    0.1587    0.1499   5
 136    0.3460    0.2391    0.1069   4
 137    0.3147    0.3593   -0.0446   8
 138    0.4551    0.4031    0.0520   9
 139    0.0819    0.2122   -0.1302   7
 140    0.3056    0.1759    0.1297  10
 141    0.0693    0.1385   -0.0692   6
 142    0.5927    0.4008    0.1919   4
 143    0.3724    0.2824    0.0900   9
 144    0.2290    0.2624   -0.0334   7
 145    0.2331    0.2804   -0.0473  10
 146    0.3188    0.3185    0.0003   4
 147    0.2794    0.2524    0.0270  10
 148    0.4499    0.4360    0.0139   3
 149    0.2288    0.2828   -0.0540   4
 150    0.3347    0.2146    0.1201   1
 151    0.3218    0.1638    0.1580   6
 152    0.2044    0.0904    0.1140   1
 153    0.3883    0.2819    0.1064   7
 154    0.3616    0.3698   -0.0082   4
 155    0.3239    0.2156    0.1083   8
 156    0.4584    0.4744   -0.0160   5
 157    0.4268    0.3469    0.0799   2
 158    0.4279    0.4024    0.0255   7
 159    0.3228    0.2109    0.1119   8
 160    0.3134    0.3395   -0.0261   5
 161    0.4589    0.4522    0.0067   7
 162    0.1352    0.2037   -0.0685   5
 163    0.3953    0.3284    0.0669   9
 164    0.3146    0.1183    0.1963   9
 165    0.4457    0.4893   -0.0436   2
 166    0.0170    0.1463   -0.1293  10
 167    0.5614    0.5671   -0.0057   2
 168    0.4581    0.4240    0.0341   3
